"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"221428_s_at",-3.2796856632746,4.52196769831452,-5.5381235222447,1.25146755606277e-07,3.75447716030475e-05,7.2917315298217,"TBL1XR1","79718","TBL1X/Y related 1"
"235560_at",2.20312237833537,8.05827900900948,5.53456626593509,1.2729148338891e-07,3.79622370076004e-05,7.27584242697827,"NOVA2","4858","NOVA alternative splicing regulator 2"
"211386_at",2.49933973621951,7.76249254612369,5.53210137842352,1.28798614461398e-07,3.81089910890375e-05,7.26483653717906,NA,NA,NA
"210950_s_at",-1.87073848249148,8.06442137833438,-5.53066781109682,1.29683155039802e-07,3.81089910890375e-05,7.25843705295338,"FDFT1","2222","farnesyl-diphosphate farnesyltransferase 1"
"208610_s_at",2.76724238738815,11.45060935301,5.53007298643777,1.30051913003997e-07,3.81089910890375e-05,7.25578206121729,"SRRM2","23524","serine/arginine repetitive matrix 2"
"233884_at",2.77080379911434,6.66568760939181,5.52302953959528,1.34497066899522e-07,3.91837379699584e-05,7.22435810024995,"HIVEP3","59269","HIVEP zinc finger 3"
"214799_at",2.18461368402134,8.65741584471444,5.51981978503511,1.36571642977891e-07,3.95594676880958e-05,7.21004674804997,"NFASC","23114","neurofascin"
"206374_at",1.77414175445125,9.54482489014665,5.51467160272745,1.39964509729656e-07,4.03105785993393e-05,7.18710402920029,"DUSP8","1850","dual specificity phosphatase 8"
"1558739_at",2.06401923944888,7.46923827852673,5.50921780910778,1.43648549225909e-07,4.11365370996308e-05,7.16281484925712,NA,NA,NA
"227749_at",1.87605309111518,7.03704368650011,5.50588937977572,1.45943246733878e-07,4.15575456420012e-05,7.14799909284756,"POU2F2","5452","POU class 2 homeobox 2"
"229499_at",2.33635626925914,6.20069524189745,5.49918172493672,1.50676911922505e-07,4.26644215607087e-05,7.11815954085569,"CAPN13","92291","calpain 13"
"219549_s_at",-2.65755790906457,11.2939217269731,-5.49757249561138,1.51834667342796e-07,4.27520618365601e-05,7.11100434766632,"RTN3","10313","reticulon 3"
"244292_at",2.54267728761697,8.26633939358683,5.49222330958752,1.5574587809459e-07,4.36097111213634e-05,7.08723001517407,NA,NA,NA
"1560109_s_at",3.12760883450929,5.50179545409422,5.48495913690904,1.61215113466168e-07,4.48917289160682e-05,7.05496923201016,NA,NA,NA
"224581_s_at",-1.43966022838999,9.87597655282114,-5.47884704225962,1.65961796748128e-07,4.59215925275877e-05,7.02784695746404,"NUCKS1","64710","nuclear casein kinase and cyclin dependent kinase substrate 1"
"201728_s_at",2.03102091417591,7.57239381939778,5.47754346504685,1.66991670145872e-07,4.59215925275877e-05,7.02206497289579,"BLTP2","9703","bridge-like lipid transfer protein family member 2"
"206322_at",3.00840419636361,7.92359904565739,5.47671813595451,1.67646932106032e-07,4.59215925275877e-05,7.01840472042853,"SYN3","8224","synapsin III"
"217299_s_at",2.34974771585223,6.8223975980482,5.47397682845177,1.69841427027385e-07,4.59825661349625e-05,7.0062499347505,"NBN","4683","nibrin"
"235018_at",1.56105863668687,7.71219846314786,5.47346808591793,1.70251762951909e-07,4.59825661349625e-05,7.00399464891223,"CSRNP3","80034","cysteine and serine rich nuclear protein 3"
"1569938_at",2.71502272926118,4.98763821488642,5.47302919878023,1.70606532950497e-07,4.59825661349625e-05,7.00204914857533,"SIRT5","23408","sirtuin 5"
"1557506_a_at",1.94147207344583,6.99266568346353,5.46878043958179,1.74078488240643e-07,4.6439821248822e-05,6.98322061883535,"RASAL2","9462","RAS protein activator like 2"
"244345_at",2.60962809725001,7.2514346847221,5.4686987974043,1.74145874407797e-07,4.6439821248822e-05,6.98285891418209,"CADM1","23705","cell adhesion molecule 1"
"244308_at",2.98055880761912,5.26526347265714,5.46134118786822,1.80324404213931e-07,4.7834369983086e-05,6.95027683124939,"LOC102724593","102724593","uncharacterized LOC102724593"
"238642_at",2.31986274138812,8.83540975383049,5.45788532717884,1.83299790961339e-07,4.83690720640966e-05,6.93498318625093,"ANKRD13D","338692","ankyrin repeat domain 13D"
"1559485_at",2.57956926886517,6.12564346105812,5.44390291125985,1.95834883539353e-07,5.1407676902432e-05,6.87317124137834,"ATG2B","55102","autophagy related 2B"
"217815_at",-1.33488763911531,8.21237164909726,-5.44244087897404,1.97192894998308e-07,5.14262664261927e-05,6.86671418293717,"SUPT16H","11198","SPT16 homolog, facilitates chromatin remodeling subunit"
"244669_at",2.36573706074861,6.5492596736151,5.4416339063261,1.97946383736065e-07,5.14262664261927e-05,6.86315069024561,"SNORD50A","26799","small nucleolar RNA, C/D box 50A"
"221745_at",2.13124605371775,7.2145630735662,5.43366653049676,2.05538096360891e-07,5.30224466873533e-05,6.82798676118285,"DCAF7","10238","DDB1 and CUL4 associated factor 7"
"243246_at",2.54851484918547,5.41359559920297,5.43299138128166,2.06194312627155e-07,5.30224466873533e-05,6.82500858667226,NA,NA,NA
"240080_at",2.16809499689271,6.60822694458438,5.42932874509372,2.09790015208579e-07,5.34101782285304e-05,6.80885653454231,NA,NA,NA
"1557545_s_at",2.25969651395629,8.52810166188705,5.42929690802603,2.09821537057777e-07,5.34101782285304e-05,6.8087161666589,"ARK2C","494470","arkadia (RNF111) C-terminal like ring finger ubiquitin ligase 2C"
"1558733_at",2.17456889344833,8.17344765570834,5.42649220676115,2.12616676590511e-07,5.38497141549665e-05,6.79635256342129,"ZBTB38","253461","zinc finger and BTB domain containing 38"
"203899_s_at",1.72795045837236,7.24970233667233,5.4234872718846,2.15651671318867e-07,5.43452994307111e-05,6.78311106131124,"CRCP","27297","CGRP receptor component"
"215698_at",2.16065504275634,6.57217583250048,5.41994841468788,2.19280144062375e-07,5.49847688601381e-05,6.76752311010845,"KDM5A","5927","lysine demethylase 5A"
"204690_at",-1.68982222250976,8.88045143443337,-5.41761810401334,2.21701911710592e-07,5.53168220402254e-05,6.75726230029721,"STX8","9482","syntaxin 8"
"234505_at",2.04875351130592,7.75067194599457,5.40432757756065,2.36020870264353e-07,5.84838197439025e-05,6.69879835364452,NA,NA,NA
"207084_at",2.44950044699515,7.26799750004911,5.40370298932008,2.36715526036311e-07,5.84838197439025e-05,6.69605322205155,"POU3F2","5454","POU class 3 homeobox 2"
"1558695_at",2.77406828061449,7.96002164614818,5.40230281977511,2.38280022254925e-07,5.85831775691243e-05,6.68990010595,NA,NA,NA
"1556306_at",1.67378275823616,8.96183910555172,5.39919075806045,2.4179352252606e-07,5.9158423926388e-05,6.67622784597291,NA,NA,NA
"216022_at",2.03955111555342,6.81132604698831,5.39343307503187,2.48427597921416e-07,6.03928143087035e-05,6.65094656768938,NA,NA,NA
"239832_at",2.33653891786624,6.75556899876397,5.39243299716119,2.49597852571099e-07,6.03928143087035e-05,6.64655720578003,NA,NA,NA
"1554001_at",2.16263277291276,6.73664585459698,5.39172167354082,2.50433487242694e-07,6.03928143087035e-05,6.64343552677528,"TRIM37","4591","tripartite motif containing 37"
"242319_at",2.62900537336511,6.87639749052323,5.39039066418589,2.5200443837326e-07,6.04822652307174e-05,6.63759507368963,"DGKG","1608","diacylglycerol kinase gamma"
"203074_at",2.43368273077039,5.88571602871217,5.38163185321711,2.62584510667741e-07,6.26372644759831e-05,6.59918583664595,"ANXA8L1","728113","annexin A8 like 1"
"236725_at",2.54326413273761,6.68447810704187,5.38091529718562,2.63468980157307e-07,6.26372644759831e-05,6.59604545692758,"WWC1","23286","WW and C2 domain containing 1"
"242239_at",2.32425884577424,9.58336906852454,5.37926151970297,2.65521396715727e-07,6.27006326294616e-05,6.58879868927492,"NSUN6","221078","NOP2/Sun RNA methyltransferase 6"
"240016_at",2.2390723386443,6.48760354031195,5.37869856963277,2.66223594426793e-07,6.27006326294616e-05,6.58633221511692,NA,NA,NA
"244868_at",2.86535521889566,5.81507519150543,5.37614147819704,2.69436047862903e-07,6.3162075573666e-05,6.57513093511825,NA,NA,NA
"237139_at",3.262904349957,4.61447069745668,5.37284896907561,2.73628104915522e-07,6.38478246104038e-05,6.56071348863852,"PDE9A","5152","phosphodiesterase 9A"
"222101_s_at",2.08098392339119,7.74381560768853,5.37036266531945,2.76835764537521e-07,6.4298614601178e-05,6.54983027139003,"DCHS1","8642","dachsous cadherin-related 1"
"202868_s_at",-1.70979478841726,7.88237625290024,-5.3691248559146,2.784463408307e-07,6.43760276339822e-05,6.54441332138211,"POP4","10775","POP4 ribonuclease P/MRP subunit"
"201648_at",-1.7642674275251,9.35698508101077,-5.36733132932927,2.80796206628927e-07,6.46228749328975e-05,6.53656592226425,"JAK1","3716","Janus kinase 1"
"239937_at",2.60192435137977,5.30556976124525,5.36405685140422,2.85136371564516e-07,6.50979874432101e-05,6.52224335351772,"ZNF207","7756","zinc finger protein 207"
"235376_at",2.88858113020417,6.24279121810441,5.36382672183158,2.85443844863186e-07,6.50979874432101e-05,6.52123698962686,NA,NA,NA
"235672_at",1.88750419513243,8.81421493270084,5.36088191265159,2.89407012824816e-07,6.51411604023026e-05,6.50836183262672,"MAP6","4135","microtubule associated protein 6"
"204795_at",-2.78886591874355,5.00586674187299,-5.3608646386072,2.89430417994005e-07,6.51411604023026e-05,6.50828632201618,"PRR3","80742","proline rich 3"
"201698_s_at",-1.61786721315502,8.47861974046011,-5.36080552700878,2.89510524198246e-07,6.51411604023026e-05,6.5080279267498,"SRSF9","8683","serine and arginine rich splicing factor 9"
"235954_at",2.38093485104099,7.02359794856007,5.35357215455962,2.99477841883763e-07,6.70843675945936e-05,6.47642320263021,NA,NA,NA
"35160_at",2.1877146129427,6.92371185999902,5.34986541467793,3.04714422290691e-07,6.75283455776411e-05,6.46023860781894,"LDB1","8861","LIM domain binding 1"
"236696_at",2.75448019442937,5.94542879037697,5.34888011925705,3.06121314806553e-07,6.75283455776411e-05,6.45593783281169,"U2SURP","23350","U2 snRNP associated SURP domain containing"
"229520_s_at",2.19012766203418,7.64071609941098,5.34770909812332,3.0780163811161e-07,6.75283455776411e-05,6.45082707315538,"GPATCH2L","55668","G-patch domain containing 2 like"
"238558_at",2.47237360573503,7.74355295386227,5.34718480653861,3.08556865589625e-07,6.75283455776411e-05,6.44853912177491,NA,NA,NA
"232225_at",2.5617893025182,6.10594579322236,5.34668212331256,3.09282662610194e-07,6.75283455776411e-05,6.44634561021001,NA,NA,NA
"238718_at",2.69530310360337,6.54989265875271,5.34653266617256,3.09498776382117e-07,6.75283455776411e-05,6.44569346518591,NA,NA,NA
"225393_at",2.58173387273353,6.52834154700122,5.33941758935433,3.19959163725017e-07,6.95097491849334e-05,6.41466171670278,"GATAD2B","57459","GATA zinc finger domain containing 2B"
"242819_at",2.69450538536061,6.28830628479632,5.33622518178259,3.24763784434608e-07,7.02188482951988e-05,6.40074747267579,NA,NA,NA
"217964_at",-1.84938945524425,9.59830759389883,-5.33540491167707,3.26009612925865e-07,7.02188482951988e-05,6.39717320612533,"TTC19","54902","tetratricopeptide repeat domain 19"
"219844_at",2.71237493546652,5.99364010870773,5.33187531802055,3.31423714041753e-07,7.10812196230571e-05,6.38179753469588,"CCDC186","55088","coiled-coil domain containing 186"
"209204_at",2.23503094072096,9.36440431930405,5.32947578898555,3.35154316400065e-07,7.11913668197381e-05,6.37134862988648,"LMO4","8543","LIM domain only 4"
"201005_at",-3.29243239861005,6.93668368071377,-5.32887978977378,3.36087255415329e-07,7.11913668197381e-05,6.36875380999036,"CD9","928","CD9 molecule"
"239439_at",2.6806767506721,4.95935676427787,5.32882395553107,3.36174784291932e-07,7.11913668197381e-05,6.36851073288995,"AFF4","27125","ALF transcription elongation factor 4"
"224661_at",2.72179530007595,6.8354559940483,5.32682792098206,3.3931851252323e-07,7.15564533459553e-05,6.35982204040497,"PIGY","84992","phosphatidylinositol glycan anchor biosynthesis class Y"
"1554825_at",2.60835321391037,6.37581838697287,5.32173830786172,3.47464798444678e-07,7.29690554433758e-05,6.33767712638265,NA,NA,NA
"32069_at",1.55827438571193,9.06912901318931,5.31843991557338,3.52845542304832e-07,7.35243279762866e-05,6.32333353621418,"N4BP1","9683","NEDD4 binding protein 1"
"1555862_s_at",3.01112492555662,5.83560255307484,5.3183298575486,3.53026475075125e-07,7.35243279762866e-05,6.3228550358926,"MICALL2","79778","MICAL like 2"
"1561346_at",2.45135156996145,9.29659539930767,5.31486622278706,3.58767024335438e-07,7.4412414788191e-05,6.30779961538665,"LOC101927166","101927166","uncharacterized LOC101927166"
"243305_at",2.04681365744345,8.22831337258712,5.31361501784185,3.60863021841647e-07,7.45403982124624e-05,6.3023626369325,NA,NA,NA
"219019_at",2.03060795437068,7.41544113682391,5.31209398164973,3.63427107165849e-07,7.47601972508039e-05,6.29575431406946,"PIDD1","55367","p53-induced death domain protein 1"
"220611_at",2.77059722699727,6.11649116416767,5.31122866698032,3.64893722816963e-07,7.47601972508039e-05,6.29199542879683,"DAB1","1600","DAB adaptor protein 1"
"49306_at",2.41419757494994,7.16382469093661,5.30854174461127,3.69484613861651e-07,7.52044672284419e-05,6.28032623693058,"RASSF4","83937","Ras association domain family member 4"
"239740_at",2.71106197276226,5.39147643489177,5.30821519118083,3.70046385441829e-07,7.52044672284419e-05,6.27890830430275,"ETV6","2120","ETS variant transcription factor 6"
"1559491_at",2.51880711676208,7.30284060334188,5.3058703494794,3.74104740112053e-07,7.5723907656175e-05,6.26872848454116,NA,NA,NA
"203122_at",-1.97118539101867,8.30635316380573,-5.30119183855119,3.82332085712054e-07,7.7079677807893e-05,6.24842654986239,"TRAPPC12","51112","trafficking protein particle complex subunit 12"
"213517_at",1.91222926580575,8.16985005298758,5.29791188300755,3.88204840642876e-07,7.79518413276558e-05,6.23420082233673,"PCBP2","5094","poly(rC) binding protein 2"
"236739_at",2.69737550619356,7.09013291249112,5.28639276244745,4.09534239393817e-07,8.19084730146339e-05,6.18428826224507,"SILC1","150622","sciatic injury induced lincRNA upregulator of SOX11"
"223134_at",2.21225509296154,9.51347601146996,5.28292117703764,4.16183282792373e-07,8.29093029091635e-05,6.16926044019655,"BBX","56987","BBX high mobility group box domain containing"
"230296_at",1.91418972185033,11.5991764613992,5.28183680782489,4.18281613717008e-07,8.29992583187044e-05,6.16456780505089,"MOSMO","730094","modulator of smoothened"
"1558922_at",2.84550144405132,5.1374853190214,5.28035428046983,4.21167089376375e-07,8.32440881241517e-05,6.1581532012768,NA,NA,NA
"240050_s_at",3.00200683479626,4.89351726978555,5.2778204404253,4.26143700132944e-07,8.3898705587502e-05,6.14719263917851,"PPM1K","152926","protein phosphatase, Mg2+/Mn2+ dependent 1K"
"242292_at",1.95346408864923,8.53789728543326,5.27604478625142,4.29665269302503e-07,8.40587794681767e-05,6.13951389559575,"FAM226A","203429","family with sequence similarity 226 member A"
"232064_at",2.23805300508947,6.16396718042942,5.27573008166763,4.30292357349846e-07,8.40587794681767e-05,6.13815315384388,"FER","2241","FER tyrosine kinase"
"222873_s_at",2.45719647329773,6.85916984449298,5.27129229950618,4.39230662574176e-07,8.53001177564882e-05,6.11897070352186,"EHMT1","79813","euchromatic histone lysine methyltransferase 1"
"240239_at",2.39635540401714,6.16815775684714,5.27089896505854,4.40031559228724e-07,8.53001177564882e-05,6.11727103892666,"ZNF566","84924","zinc finger protein 566"
"231109_at",2.30834230552968,8.28531471851251,5.26624561777057,4.49615176286075e-07,8.68239636015113e-05,6.09716976379768,NA,NA,NA
"203742_s_at",2.05389213730113,7.35364081175315,5.25600268002703,4.71432186675851e-07,9.0689517712403e-05,6.05296596865231,"TDG","6996","thymine DNA glycosylase"
"233440_at",2.28832412569088,6.66321134813126,5.25316091831941,4.77665460836353e-07,9.15392277247644e-05,6.0407127487549,NA,NA,NA
"1559496_at",2.20473722227856,8.349984742632,5.25041478495432,4.83765177373627e-07,9.23570026697279e-05,6.02887620616894,"PPA2","27068","inorganic pyrophosphatase 2"
"1563947_a_at",2.45993783788127,7.16227426392241,5.24738746420837,4.9057735316971e-07,9.33041101022889e-05,6.0158326234051,"ERC1","23085","ELKS/RAB6-interacting/CAST family member 1"
"223185_s_at",2.49162780612516,6.67740691833684,5.2446626162089,4.96788687735188e-07,9.41302505659444e-05,6.00409672307033,"BHLHE41","79365","basic helix-loop-helix family member e41"
"222313_at",2.39226575797358,7.12390912107146,5.24038688991118,5.06689894644902e-07,9.5646731760291e-05,5.9856896891349,NA,NA,NA
"1559882_at",3.26857500098635,4.30395888483537,5.23948373841576,5.08805743192946e-07,9.56877547114465e-05,5.98180294218418,"SAMHD1","25939","SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1"
"204031_s_at",-1.54592316668707,8.07184446290658,-5.23494249028507,5.19575732102159e-07,9.73499497162859e-05,5.96226652687663,"PCBP2","5094","poly(rC) binding protein 2"
"1559391_s_at",2.62405450700555,7.64709170647083,5.23401455955074,5.21803550780507e-07,9.74052620847716e-05,5.95827601730226,NA,NA,NA
"236000_s_at",2.50787478783994,7.2193462502323,5.22989228070733,5.3181342115006e-07,9.89074842781703e-05,5.94055432530511,NA,NA,NA
"220462_at",1.86957307352377,9.1396075025492,5.22764245629673,5.37355112272642e-07,9.92611243491081e-05,5.93088639845394,"CSRNP3","80034","cysteine and serine rich nuclear protein 3"
"235999_at",2.18200091013736,6.80030803443841,5.22752185472397,5.37653755824418e-07,9.92611243491081e-05,5.93036823170077,NA,NA,NA
"217959_s_at",-2.51433409980826,7.25643792195053,-5.22614561191298,5.41073182508173e-07,9.9527844786841e-05,5.92445576674404,"TRAPPC4","51399","trafficking protein particle complex subunit 4"
"238350_at",2.33483716105012,7.62548140176546,5.22364930309983,5.47329631258219e-07,0.000100312584527438,5.9137341474257,"UBN2","254048","ubinuclein 2"
