"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENTREZID","GENENAME"
"235940_at",1.30128860719314,6.62307071313381,3.10988845485149,0.00222134234678649,0.0297443877843746,-1.7918312117603,"QNG1","84267","Q-nucleotide N-glycosylase 1"
"1563589_at",1.84880273527331,4.03701652111885,3.10968800977128,0.00222276202704998,0.0297554924104505,-1.79240453822036,"LOC340184","340184","uncharacterized LOC340184"
"216139_s_at",-1.73491757658665,4.27363210356464,-3.10936019488378,0.00222508563078174,0.0297786884962906,-1.7933421061801,"MAPK8IP3","23162","mitogen-activated protein kinase 8 interacting protein 3"
"239088_at",-1.41487865110661,5.39362040364956,-3.10897764477141,0.00222780004755942,0.0298071011937993,-1.79443610967532,NA,NA,NA
"201087_at",1.40261475638143,6.52507640532904,3.10857218568099,0.00223068036064385,0.0298377178494721,-1.79559549800308,"PXN","5829","paxillin"
"210432_s_at",-1.24470878737754,9.76520116611012,-3.10832768934909,0.00223241888598191,0.0298505954544165,-1.7962945576387,"SCN3A","6328","sodium voltage-gated channel alpha subunit 3"
"211373_s_at",-1.03461485834301,7.8333747524959,-3.10826303469722,0.00223287883142489,0.0298505954544165,-1.79647940898859,"PSEN2","5664","presenilin 2"
"1554636_at",1.5977672192248,5.48446457854807,3.10818699488311,0.00223341988172069,0.0298505954544165,-1.79669680683348,NA,NA,NA
"204141_at",-1.35939128088208,13.6010788487537,-3.10807432659636,0.00223422177959232,0.0298533965835717,-1.79701891687347,"TUBB2A","7280","tubulin beta 2A class IIa"
"201541_s_at",-1.18410416514577,7.83970618814562,-3.1074605779157,0.00223859471321187,0.0299038993216516,-1.79877339686939,"ZNHIT1","10467","zinc finger HIT-type containing 1"
"235068_at",-1.0532570533518,9.12912594100819,-3.10704823297483,0.00224153709856832,0.0299352706160418,-1.79995196674819,"ZDHHC21","340481","zDHHC palmitoyltransferase 21"
"238822_at",-1.77773305595637,5.25690655299939,-3.10657325203824,0.00224493087155757,0.0299665321009991,-1.8013093928568,NA,NA,NA
"224366_s_at",-0.916858773911882,9.63466685361234,-3.10648336821662,0.00224557363249772,0.0299665321009991,-1.80156624710561,"REPS1","85021","RALBP1 associated Eps domain containing 1"
"200964_at",-1.17851003245691,8.6632910184499,-3.1064071240911,0.00224611898914309,0.0299665321009991,-1.80178411908495,"UBA1","7317","ubiquitin like modifier activating enzyme 1"
"209204_at",-1.30272052945216,9.36440431930405,-3.10636304627181,0.00224643432349991,0.0299665321009991,-1.80191007184221,"LMO4","8543","LIM domain only 4"
"213488_at",-1.09998451742373,6.8218105029075,-3.10630484599773,0.00224685075315322,0.0299665321009991,-1.80207637722573,"SNED1","25992","sushi, nidogen and EGF like domains 1"
"229376_at",1.64371875933207,5.41237118145138,3.10594094196598,0.00224945614775212,0.0299840268480414,-1.80311615885612,"PROX1","5629","prospero homeobox 1"
"209441_at",-1.51203318281745,7.27306200790052,-3.10591201400965,0.00224966337919081,0.0299840268480414,-1.80319880999138,"RHOBTB2","23221","Rho related BTB domain containing 2"
"1557649_at",1.38699115054234,5.88644949511238,3.10587239677831,0.00224994721412854,0.0299840268480414,-1.80331200074928,"GALE","2582","UDP-galactose-4-epimerase"
"234190_at",1.65248582608138,5.45793012301602,3.10562683167419,0.00225170728757551,0.0299995503571487,-1.80401357869093,NA,NA,NA
"244290_at",1.42141647225565,6.61052447429182,3.10524812664434,0.00225442413016157,0.0300278093510236,-1.80509544071871,NA,NA,NA
"1552474_a_at",-1.63584210652235,5.317021178711,-3.10451197882385,0.00225971395638298,0.0300855095504541,-1.80719809136818,"GAMT","2593","guanidinoacetate N-methyltransferase"
"244844_at",1.8127854904684,3.84653481312886,3.1044610149075,0.00226008059850565,0.0300855095504541,-1.80734364276018,NA,NA,NA
"231062_at",-0.981756097209022,6.86821584909319,-3.10439620821005,0.002260546907156,0.0300855095504541,-1.80752872567137,"DOCK9-DT","100861541","DOCK9 divergent transcript"
"228729_at",-1.43254057545606,6.61242470762926,-3.10374297827295,0.00226525211449192,0.0301401720756355,-1.80939410963676,"CCNB1","891","cyclin B1"
"204181_s_at",1.34497704982697,7.02695702530486,3.10338555738481,0.00226783044511491,0.0301665141895584,-1.81041462551116,"ZBTB43","23099","zinc finger and BTB domain containing 43"
"209675_s_at",-1.40195891623282,4.34654875082666,-3.10295612082116,0.00227093186537194,0.0301929656237766,-1.81164062509129,"HNRNPUL1","11100","heterogeneous nuclear ribonucleoprotein U like 1"
"223219_s_at",-1.39026738890608,5.54866440814435,-3.10294432699885,0.00227101709648096,0.0301929656237766,-1.81167429319566,"CNOT10","25904","CCR4-NOT transcription complex subunit 10"
"213466_at",-1.19514279061941,3.52479605792576,-3.10256713149027,0.00227374455827431,0.0302212551375484,-1.8127510226659,"RAB40C","57799","RAB40C, member RAS oncogene family"
"212252_at",-0.848199015637438,8.82102239020679,-3.10161696141944,0.00228062857261231,0.030304761584032,-1.81546283437478,"CAMKK2","10645","calcium/calmodulin dependent protein kinase kinase 2"
"218855_at",-1.57125514413608,5.41213992574235,-3.10110105742229,0.00228437438322412,0.0303465348679175,-1.81693493193285,"TPRA1","131601","transmembrane protein adipocyte associated 1"
"232794_at",-1.21735493176497,7.42603174079522,-3.10089152162648,0.00228589737826116,0.0303576169153188,-1.81753276666381,NA,NA,NA
"221836_s_at",-0.886880255978884,7.17719176868408,-3.10082057763634,0.00228641324201008,0.0303576169153188,-1.81773517165143,"TRAPPC9","83696","trafficking protein particle complex subunit 9"
"209003_at",-1.04538912520099,8.33390921838066,-3.10071757782233,0.0022871623888196,0.0303595658569651,-1.81802902544371,"SLC25A11","8402","solute carrier family 25 member 11"
"214344_at",-0.978944256757253,6.98508563571231,-3.10003494203844,0.00229213313219409,0.0304175360704883,-1.81997633680385,NA,NA,NA
"217860_at",-1.14382547707589,8.92135655628758,-3.09985815378335,0.00229342207733359,0.0304198488459471,-1.82048058770111,"NDUFA10","4705","NADH:ubiquinone oxidoreductase subunit A10"
"209860_s_at",-0.929607148927428,8.74292964620132,-3.09969848475195,0.00229458678395202,0.0304198488459471,-1.8209359878616,"ANXA7","310","annexin A7"
"212829_at",0.932793561014313,9.91509874923722,3.09968967312968,0.00229465107630085,0.0304198488459471,-1.82096111933511,"PIP4K2A","5305","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"1560999_a_at",-1.92350252212319,5.51297632693817,-3.09967899937238,0.00229472895759968,0.0304198488459471,-1.820991561687,NA,NA,NA
"218404_at",-1.49841515125175,9.82298963449821,-3.09958682176708,0.00229540163517721,0.0304198488459471,-1.82125445524612,"SNX10","29887","sorting nexin 10"
"212457_at",-0.940207301863728,9.51354939758132,-3.0995146079884,0.00229592875161173,0.0304198488459471,-1.82146040649999,"TFE3","7030","transcription factor binding to IGHM enhancer 3"
"232527_at",0.991725583923428,7.91035806889851,3.09935956184988,0.00229706087179953,0.0304268501969956,-1.82190257854801,"PSMD6-AS2","100507062","PSMD6 antisense RNA 2"
"221979_at",-1.69619715453003,5.18271902203757,-3.09904019984205,0.00229939442499877,0.0304497578597905,-1.82281329728495,"SMIM27","100129250","small integral membrane protein 27"
"208720_s_at",0.821857696920882,8.67642273108916,3.09890523928317,0.00230038122998483,0.0304548238435686,-1.82319813694217,"RBM39","9584","RNA binding motif protein 39"
"239352_at",-0.950308886366347,8.56736958764857,-3.09867376510596,0.00230207463532895,0.0304692394157601,-1.82385815050155,"SLC6A15","55117","solute carrier family 6 member 15"
"1561097_at",1.72198998287965,4.4848153419401,3.09852241952223,0.00230318246368221,0.030475899016027,-1.82428966600637,NA,NA,NA
"203701_s_at",-1.17311404354489,7.08318070723139,-3.09796674997797,0.00230725411523617,0.0305167210277712,-1.82587382785897,"TRMT1","55621","tRNA methyltransferase 1"
"232605_s_at",1.74852988269536,4.83179618340227,3.09791165506944,0.0023076581839382,0.0305167210277712,-1.82603088463266,"SPART-AS1","100507135","SPART antisense RNA 1"
"225946_at",1.24665806801627,8.01095705259785,3.0978536075986,0.00230808397765647,0.0305167210277712,-1.82619635548866,"RASSF8","11228","Ras association domain family member 8"
"207187_at",1.21412662117936,6.55275150945166,3.09767470139735,0.00230939675947806,0.0305260703053904,-1.82670633057245,"JAK3","3718","Janus kinase 3"
"222417_s_at",1.66164175999497,6.38775198803459,3.09756569930473,0.00231019693582508,0.0305286407347981,-1.82701703010552,"SNX5","27131","sorting nexin 5"
"204972_at",1.90565475402564,4.43332412645176,3.09695124849917,0.00231471237141857,0.0305784077303641,-1.82876828012798,"OAS2","4939","2'-5'-oligoadenylate synthetase 2"
"214844_s_at",-1.08935076013256,9.1389701084962,-3.09688817224876,0.00231517636354575,0.0305784077303641,-1.82894803679602,"DOK5","55816","docking protein 5"
"242113_at",1.55446179278251,5.03430155836134,3.09622019499029,0.00232009531851679,0.0306353482181202,-1.83085146108096,NA,NA,NA
"207359_at",-1.63723527728543,5.53370226214927,-3.09604260972782,0.00232140467344163,0.0306446089434603,-1.83135743548676,"CAMKK2","10645","calcium/calmodulin dependent protein kinase kinase 2"
"218814_s_at",1.61835764439464,5.06378550822711,3.09584554942133,0.00232285841957017,0.0306557704123477,-1.8319188680589,"PACC1","55248","proton activated chloride channel 1"
"201795_at",1.19960634866457,8.58144767633028,3.09559841998407,0.00232468272349104,0.0306718151692859,-1.83262290500551,"LBR","3930","lamin B receptor"
"220224_at",1.39292568710705,3.26183024276691,3.09532993472146,0.00232666617681937,0.0306759333543066,-1.83338772550478,"HAO1","54363","hydroxyacid oxidase 1"
"1563744_a_at",1.46729939744987,3.73907727006418,3.09529386063387,0.00232693279581826,0.0306759333543066,-1.83349048348934,"DISC1","27185","DISC1 scaffold protein"
"220115_s_at",-0.960850683641773,10.2190650016533,-3.09519275205546,0.00232768022701468,0.0306759333543066,-1.833778488297,"CDH10","1008","cadherin 10"
"226988_s_at",-1.53056417621681,5.34119709429938,-3.09512272608713,0.00232819801439726,0.0306759333543066,-1.83397795034138,"MYH14","79784","myosin heavy chain 14"
"1569147_at",1.82224399169653,4.34492059842121,3.09511501527557,0.00232825503633846,0.0306759333543066,-1.83399991358213,NA,NA,NA
"232724_at",1.90872769530695,5.32195589234997,3.09493518629262,0.00232958524932003,0.0306759333543066,-1.83451211929046,"MS4A6A","64231","membrane spanning 4-domains A6A"
"226462_at",-1.76344667850062,4.25852722660228,-3.0949175969221,0.00232971539736938,0.0306759333543066,-1.83456221756929,"STXBP6","29091","syntaxin binding protein 6"
"204710_s_at",-0.962353328228573,8.91578798805343,-3.094803360168,0.00233056082662926,0.0306759333543066,-1.83488758209783,"WIPI2","26100","WD repeat domain, phosphoinositide interacting 2"
"229141_at",0.950836947397415,8.64240813040886,3.09475225677752,0.00233093911810156,0.0306759333543066,-1.83503312928966,"WDR33","55339","WD repeat domain 33"
"1565825_at",1.77514638797966,4.40420315000642,3.09473306173835,0.00233108122352719,0.0306759333543066,-1.83508779799232,NA,NA,NA
"200787_s_at",-1.15024680095769,8.33780262982741,-3.09464286718596,0.00233174906242201,0.0306767122148608,-1.83534467385752,"PEA15","8682","proliferation and apoptosis adaptor protein 15"
"230332_at",1.08965923193457,8.10120216925107,3.0944619691903,0.00233308904142817,0.0306862325360609,-1.83585985501366,"ZCCHC7","84186","zinc finger CCHC-type containing 7"
"212712_at",-1.14554240322157,6.78306198986503,-3.09438081807844,0.00233369038929231,0.0306862325360609,-1.83609095742017,"CAMSAP1","157922","calmodulin regulated spectrin associated protein 1"
"238096_at",0.910998856663204,7.46528115749806,3.09419198058365,0.00233509027200496,0.0306966314030574,-1.83662870877127,"RNF227","284023","ring finger protein 227"
"233158_at",1.65624446181317,4.85656319816042,3.09382448741319,0.00233781678358515,0.0307244598981682,-1.83767513377997,"KRT82","3888","keratin 82"
"232019_at",1.3435617025432,5.90921318643865,3.0935021005025,0.00234021106505145,0.0307462721794972,-1.83859302987686,"ZKSCAN2","342357","zinc finger with KRAB and SCAN domains 2"
"207316_at",-1.61101332251483,6.35771122306468,-3.09343676900187,0.00234069654079742,0.0307462721794972,-1.8387790306491,"HAS1","3036","hyaluronan synthase 1"
"213902_at",-1.0671452737805,10.1591639555903,-3.0930539725522,0.00234354295714707,0.0307699766161723,-1.83986879416097,"ASAH1","427","N-acylsphingosine amidohydrolase 1"
"231136_at",1.65386706681692,5.96188387374961,3.0930298880337,0.00234372215292327,0.0307699766161723,-1.83993735515883,NA,NA,NA
"222545_s_at",-1.52541680989589,5.05735302595864,-3.09266816082361,0.00234641503200942,0.0307973083407049,-1.84096702132675,"TMEM254","80195","transmembrane protein 254"
"237035_at",1.7103285440697,5.52977008740805,3.09172728223139,0.00235343280546147,0.0308813764196989,-1.8436447597766,NA,NA,NA
"236571_at",1.42268975997183,6.77220887221238,3.09161186023895,0.00235429504339756,0.0308846497871631,-1.84397320101542,NA,NA,NA
"203775_at",1.43311421910379,6.54490958398866,3.09145189586248,0.00235549050948173,0.0308914279422299,-1.84442837279224,"SLC25A13","10165","solute carrier family 25 member 13"
"234553_at",1.81374677451596,4.44533996595117,3.09137872062553,0.00235603755897565,0.0308914279422299,-1.84463658286521,NA,NA,NA
"224582_s_at",1.28071264578368,6.2551105094395,3.0912655809148,0.00235688360935117,0.0308944839518617,-1.84495849779236,"NUCKS1","64710","nuclear casein kinase and cyclin dependent kinase substrate 1"
"202510_s_at",1.11601325645914,6.27247373068118,3.09117759577112,0.00235754174984001,0.0308950758537926,-1.84520883357581,"TNFAIP2","7127","TNF alpha induced protein 2"
"240527_at",-1.57031985112163,5.60229463442797,-3.0908071309751,0.00236031473927615,0.0309233748828326,-1.84626281295171,NA,NA,NA
"231984_at",1.45390628230053,6.36735474975523,3.09043275533169,0.00236312006446051,0.030952082736194,-1.8473278055247,"MTAP","4507","methylthioadenosine phosphorylase"
"201372_s_at",-1.17055472235676,7.19826006314444,-3.09026061635773,0.00236441099488425,0.0309609453242819,-1.84781745390083,"CUL3","8452","cullin 3"
"203725_at",1.28347599590575,7.60851796138688,3.08981231121479,0.00236777605194709,0.0309969560504377,-1.84909254248247,"GADD45A","1647","growth arrest and DNA damage inducible alpha"
"1562074_a_at",1.90548716897869,4.27032685063549,3.08930302437723,0.00237160421864583,0.0310375056673187,-1.85054087972818,"UNC13C","440279","unc-13 homolog C"
"200609_s_at",-0.942775837529348,9.82357948638431,-3.0892364378896,0.00237210515328092,0.0310375056673187,-1.85073022638172,"WDR1","9948","WD repeat domain 1"
"237082_at",1.70266321432761,4.93815519046701,3.08823097636425,0.00237968120507045,0.0311211424900322,-1.8535889388439,NA,NA,NA
"235190_at",1.05517179533997,9.38572082485171,3.08822421713105,0.00237973221080106,0.0311211424900322,-1.85360815381076,NA,NA,NA
"211520_s_at",-1.40544297300266,6.82513752209553,-3.08813087165652,0.00238043670677521,0.0311222802744948,-1.85387351002614,"GRIA1","2890","glutamate ionotropic receptor AMPA type subunit 1"
"224581_s_at",0.8113987978621,9.87597655282114,3.08790214252938,0.00238216378369903,0.0311367834186242,-1.85452369582711,"NUCKS1","64710","nuclear casein kinase and cyclin dependent kinase substrate 1"
"201564_s_at",-1.18511489927723,7.24173544277328,-3.08760136858845,0.00238443661579373,0.0311544131969572,-1.85537861164015,"FSCN1","6624","fascin actin-bundling protein 1"
"228603_at",1.35387569166713,7.70538794973155,3.08756007172534,0.00238474883660763,0.0311544131969572,-1.85549598755088,"ACTR3","10096","actin related protein 3"
"218341_at",-1.28705958971133,7.34516380621248,-3.08739036211137,0.00238603230592402,0.0311631029414037,-1.85597832974892,"PPCS","79717","phosphopantothenoylcysteine synthetase"
"239048_at",-1.65959668970939,5.13484288789218,-3.08687740279095,0.00238991556464573,0.0312057342937071,-1.85743610091843,NA,NA,NA
"236292_at",1.34299378087996,6.80372843698501,3.08640768054412,0.0023934766275493,0.0312392514931817,-1.85877080978317,"RNF130","55819","ring finger protein 130"
"218874_s_at",-0.945791776605137,7.5571975646975,-3.08637532082484,0.00239372213382012,0.0312392514931817,-1.85886275284901,"ATAT1","79969","alpha tubulin acetyltransferase 1"
"212101_at",-0.935518254772221,8.79597301121245,-3.08574517382444,0.0023985075656949,0.0312936007814105,-1.86065300812233,"KPNA6","23633","karyopherin subunit alpha 6"
"213104_at",-1.44976414151741,6.37676623763218,-3.0852678740271,0.00240213813520416,0.0313328582175013,-1.86200880785674,"TSR3","115939","TSR3 ribosome maturation factor"
"235914_at",1.62019179369083,3.94662302750957,3.08505275735383,0.00240377607460141,0.031339370375613,-1.86261979960836,"SYNPO","11346","synaptopodin"
"227917_at",-0.78660340021781,10.1367337973533,-3.08503898279283,0.00240388099188746,0.031339370375613,-1.86265892194795,"FAM86B2-DT","100506990","FAM86B2 divergent transcript"
"242480_at",1.20578983091193,7.22251034727235,3.08470567281525,0.00240642101859114,0.0313643718019167,-1.86360553785529,NA,NA,NA
